Starry Eyes;7/29/14
Anatomy of a Love Seen;7/28/14
A Most Wanted Man;7/25/14
Kick;7/25/14
Magic in the Moonlight;7/25/14
My Man is a Loser;7/25/14
The Fluffy Movie;7/25/14
Hercules;7/23/14
Survivor;7/22/14
Angry Video Game Nerd: The Movie;7/21/14
And So It Goes;7/20/14
Rampage: Capital Punishment;7/19/14
Suburban Gothic;7/19/14
I Origins;7/18/14
Video Games: The Movie;7/18/14
Planes: Fire & Rescue;7/17/14
Sex Tape;7/17/14
The Dark Horse;7/17/14
The Purge: Anarchy;7/17/14
Step Up All In;7/16/14
Lucy;7/14/14
Humpty Sharma Ki Dulhania;7/11/14
Land Ho!;7/11/14
The Lookalike;7/11/14
Do I Sound Gay?;7/10/14
Asthma;7/8/14
Hercules Reborn;7/8/14
20,000 Days on Earth;7/5/14
Echoes;7/5/14
Life Itself;7/4/14
Open Windows;7/4/14
Desert Dancer;7/3/14
El Inventor de Juegos;7/3/14
America: Imagine the World Without Her;7/2/14
Earth to Echo;7/2/14
Love, Rosie;7/2/14
Premature;7/2/14
School Dance;7/2/14
Tammy;7/2/14
Cowspiracy: The Sustainability Secret;7/1/14
Deliver Us from Evil;7/1/14
Killer Legends;7/1/14
Heavenly Sword;6/30/14
Outlaw Prophet: Warren Jeffs;6/28/14
Young Ones;6/28/14
Mrs. Brown's Boys D'Movie;6/27/14
The Internet's Own Boy: The Story of Aaron Swartz;6/27/14
They Came Together;6/27/14
Zapped;6/27/14
Dawn of the Planet of the Apes;6/26/14
Happy Christmas;6/26/14
The Living;6/26/14
Transformers: Age of Extinction;6/25/14
The Guvnors;6/24/14
Creep;6/23/14
Ribbit;6/21/14
Delirium;6/20/14
The Damned;6/20/14
The Anomaly;6/19/14
Think Like a Man Too;6/19/14
Walking on Sunshine;6/19/14
What We Do in the Shadows;6/19/14
Hyena;6/18/14
Mall;6/18/14
Animal;6/17/14
The Rewrite;6/15/14
Hellion;6/13/14
Inner Demons;6/13/14
Kite;6/13/14
Lullaby;6/13/14
The Little Death;6/13/14
How to Train Your Dragon 2;6/12/14
Supremacy;6/12/14
The Well;6/12/14
Road;6/11/14
Age of Tomorrow;6/10/14
The Captive;6/10/14
Night Will Fall;6/7/14
Obvious Child;6/6/14
Supermensch: The Legend of Shep Gordon;6/6/14
WolfCop;6/6/14
22 Jump Street;6/5/14
All This Mayhem;6/5/14
Boyhood;6/5/14
Jersey Boys;6/5/14
Love & Mercy;6/5/14
One Square Mile;6/5/14
Bird People;6/4/14
Jackass Presents: Bad Grandpa .5;6/3/14
Joy Ride 3;6/3/14
The Grand Seduction;5/30/14
Amour Sur Place ou Ã  Emporter;5/28/14
Appleseed Alpha;5/28/14
Maleficent;5/28/14
Edge of Tomorrow;5/27/14
Stop at Nothing: The Lance Armstrong Story;5/27/14
Tapped Out;5/27/14
Drive Hard;5/26/14
Petals on the Wind;5/26/14
The Normal Heart;5/25/14
Time Lapse;5/24/14
Cold in July;5/23/14
Postman Pat: The Movie;5/23/14
Street Fighter: Assassin's Fist;5/23/14
The Angriest Man in Brooklyn;5/23/14
A Million Ways to Die in the West;5/22/14
Mommy;5/22/14
The Babadook;5/22/14
Blended;5/21/14
Maps to the Stars;5/21/14
Queen and Country;5/20/14
Way of the Wicked;5/20/14
Foxcatcher;5/19/14
The Homesman;5/18/14
The Rover;5/18/14
Welcome to New York;5/17/14
10.000 KM;5/16/14
7500;5/16/14
Sx_Tape;5/16/14
The Fault in Our Stars;5/16/14
The Two Faces of January;5/16/14
X-Men: Days of Future Past;5/15/14
Godzilla;5/14/14
Grace of Monaco;5/14/14
Heaven Adores You;5/14/14
Squatters;5/14/14
The Disappearance of Eleanor Rigby: Them;5/14/14
Sleeping Beauty;5/13/14
Fed Up;5/9/14
God's Pocket;5/9/14
Million Dollar Arm;5/9/14
Not Safe for Work;5/9/14
The Hornet's Nest;5/9/14
Tokarev;5/9/14
Chef;5/8/14
JohnnyExpress;5/8/14
Neighbors;5/8/14
Bad Johnson;5/2/14
Dans la cour;5/2/14
Decoding Annie Parker;5/2/14
Frank;5/2/14
Walk of Shame;5/2/14
Deep in the Darkness;4/29/14
Iverson;4/27/14
Jim Gaffigan: Obsessed;4/27/14
Blue Ruin;4/25/14
Just Before I Go;4/24/14
Lovesick;4/24/14
The Trip to Italy;4/24/14
96 heures;4/23/14
Night Moves;4/23/14
Brick Mansions;4/22/14
Boulevard;4/20/14
Every Secret Thing;4/20/14
In My Dreams;4/20/14
In Your Eyes;4/20/14
Indigenous;4/20/14
Son of Batman;4/20/14
Swelter;4/20/14
The Search for General Tso;4/20/14
5 to 7;4/19/14
Ask Me Anything;4/19/14
Ballet 422;4/19/14
Point and Shoot;4/19/14
13 Sins;4/18/14
An Honest Liar;4/18/14
Authors Anonymous;4/18/14
Kid Cannabis;4/18/14
The Coed and the Zombie Stoner;4/18/14
Trailer Park Boys: Don't Legalize It;4/18/14
A Haunted House 2;4/17/14
Bears;4/17/14
Let Us Prey;4/17/14
Heaven is for Real;4/16/14
The Amazing Spider-Man 2;4/16/14
The Other Woman;4/16/14
Transcendence;4/16/14
Behaving Badly;4/14/14
Death Clique;4/12/14
Road to Paloma;4/12/14
Calvary;4/11/14
Draft Day;4/11/14
Joe;4/10/14
Locke;4/10/14
Batman: Strange Days;4/9/14
Bad Ass 2: Bad Asses;4/8/14
Perfect Sisters;4/8/14
Love Me;4/6/14
Where Hope Grows;4/6/14
Afflicted;4/4/14
Alien Abduction;4/4/14
In the Blood;4/4/14
Jinn;4/4/14
Main Tera Hero;4/4/14
Nas: Time Is Illmatic;4/4/14
Something Wicked;4/4/14
The Double;4/4/14
Stage Fright;4/3/14
Flying Home;4/2/14
The Quiet Ones;4/1/14
Cesar Chavez;3/28/14
Finding Vivian Maier;3/28/14
Sabotage;3/28/14
Salting the Battlefield;3/27/14
De toutes nos forces;3/26/14
The Humbling;3/26/14
Enchanted Kingdom;3/25/14
Moms' Night Out;3/25/14
Parts Per Billion;3/25/14
Scooby-Doo! WrestleMania Mystery;3/25/14
The Little Rascals Save the Day;3/25/14
God's Not Dead;3/21/14
John Doe: Vigilante;3/21/14
Party Central;3/21/14
Starred Up;3/21/14
The Gunfighter;3/21/14
A Long Way Down;3/20/14
Born to Race: Fast Track;3/20/14
Captain America: The Winter Soldier;3/20/14
Muppets Most Wanted;3/20/14
Noah;3/20/14
Turks & Caicos;3/20/14
Free to Play;3/19/14
Rio 2;3/19/14
Marvel Studios: Assembling a Universe;3/18/14
Exists;3/17/14
I Am Soldier;3/17/14
Boys of Abu Ghraib;3/15/14
Revenge of the Green Dragons;3/15/14
The Signal;3/15/14
Better Living Through Chemistry;3/14/14
Divergent;3/14/14
Enemy;3/14/14
Ironclad 2: Battle for Blood;3/14/14
Reach Me;3/14/14
The Single Moms Club;3/14/14
Under the Skin;3/14/14
Need for Speed;3/13/14
Veronica Mars;3/13/14
Red Sky;3/12/14
Swedish House Mafia - Leave the World Behind;3/12/14
A Certain Justice;3/11/14
Bad Country;3/10/14
The Mule;3/10/14
At the Devil's Door;3/9/14
Effie Gray;3/8/14
Harmontown;3/8/14
Elsa & Fred;3/7/14
Kelly & Cal;3/7/14
Take Care;3/7/14
Faults;3/6/14
Tracks;3/6/14
300: Rise of an Empire;3/5/14
Wicked Blood;3/4/14
Like Sunday, Like Rain;3/1/14
Seal Team Eight: Behind Enemy Lines;3/1/14
The Mummy Resurrected;3/1/14
Gun Woman;2/28/14
Son of God;2/28/14
The Bag Man;2/28/14
The Perfect Wave;2/28/14
The Grand Budapest Hotel;2/26/14
Bullet;2/25/14
The Swan Princess: A Royal Family Tale;2/25/14
Blood Punch;2/21/14
Haunt;2/19/14
Apocalypse Pompeii;2/18/14
Pompeii;2/18/14
3 Days to Kill;2/14/14
About Last Night;2/14/14
Camp Takota;2/14/14
Cuban Fury;2/14/14
Date and Switch;2/14/14
Gunday;2/14/14
Jailbait;2/14/14
Tinker Bell and the Pirate Fairy;2/13/14
Winter's Tale;2/13/14
Aloft;2/12/14
Endless Love;2/12/14
Viharsarok;2/8/14
Kids for Cash;2/7/14
Love Is Strange;2/7/14
Lust for Love;2/7/14
Mr. Peabody & Sherman;2/7/14
Someone Marry Barry;2/7/14
The Outsider;2/7/14
The Pretty One;2/7/14
Vampire Academy;2/7/14
The After;2/6/14
The Lego Movie;2/6/14
Two Men in Town;2/6/14
Cabin Fever: Patient Zero;2/5/14
Android Cop;2/4/14
Marvel One-Shot: All Hail the King;2/4/14
The Wedding Pact;2/4/14
Barefoot;2/2/14
Justice League: War;2/2/14
Almost Home;2/1/14
Best Night Ever;1/31/14
RoboCop;1/30/14
Jacky au royaume des filles;1/29/14
That Awkward Moment;1/29/14
Non-Stop;1/26/14
Lizzie Borden Took An Ax;1/25/14
The Monuments Men;1/24/14
Nick Offerman: American Ham;1/23/14
I, Frankenstein;1/22/14
Little Accidents;1/22/14
Hits;1/21/14
JLA Adventures: Trapped in Time;1/21/14
Klondike;1/20/14
No No: A Dockumentary;1/20/14
Song One;1/20/14
The Battered Bastards of Baseball;1/20/14
A Girl Walks Home Alone at Night;1/19/14
Low Down;1/19/14
Rich Hill;1/19/14
Unlocking Sherlock;1/19/14
Alive Inside;1/18/14
Flowers in the Attic;1/18/14
Infinitely Polar Bear;1/18/14
Whitey: United States of America v. James J. Bulger;1/18/14
Wish I Was Here;1/18/14
Cloud 9;1/17/14
Freezer;1/17/14
Maidentrip;1/17/14
Mitt;1/17/14
Reasonable Doubt;1/17/14
Ride Along;1/17/14
The Nut Job;1/17/14
The Green Prince;1/16/14
Jack Ryan: Shadow Recruit;1/15/14
Redirected;1/10/14
The Legend of Hercules;1/10/14
Devil's Due;1/8/14
The 7:39;1/6/14
Jamesy Boy;1/3/14
Avalanche Sharks;1/1/14
Dance-Off;1/1/14
Force of Execution;12/31/13
Paranormal Activity: The Marked Ones;12/31/13
Against the Wild;12/29/13
In the Name of the King III;12/27/13
Labor Day;12/27/13
Ninja: Shadow of a Tear;12/27/13
August: Osage County;12/26/13
Hotel Inferno;12/26/13
The Railway Man;12/26/13
Doctor Who: The Time of the Doctor;12/25/13
Grudge Match;12/25/13
Nymphomaniac: Vol. I;12/25/13
Nymphomaniac: Vol. II;12/25/13
The Invisible Woman;12/25/13
The Physician;12/25/13
The Wolf of Wall Street;12/25/13
Lone Survivor;12/24/13
The House of Magic;12/24/13
Heatstroke;12/19/13
Justin Bieber's Believe;12/19/13
Anchorman 2: The Legend Continues;12/18/13
Bo Burnham: what.;12/18/13
Her;12/18/13
The Food Guide to Love;12/18/13
The Secret Life of Walter Mitty;12/18/13
Walking With Dinosaurs;12/18/13
Wrong Cops;12/18/13
ìºì¹˜ë¯¸;12/18/13
Prisoners of the Sun;12/16/13
A Madea Christmas;12/13/13
Neverlake;12/13/13
The Unbelievers;12/13/13
American Hustle;12/12/13
Only Lovers Left Alive;12/12/13
The Den;12/12/13
100% Cachemire;12/11/13
The Hobbit: The Desolation of Smaug;12/11/13
ì§‘ìœ¼ë¡œ ê°€ëŠ” ê¸¸;12/11/13
Minions: Training Wheels;12/10/13
Panic in the Mailroom;12/10/13
Puppy;12/10/13
Some Velvet Morning;12/10/13
Bonnie & Clyde;12/8/13
47 Ronin;12/6/13
Gus;12/6/13
Ice Soldiers;12/6/13
Mandela: Long Walk to Freedom;12/6/13
Out of the Furnace;12/6/13
Three Night Stand;12/6/13
Tim's Vermeer;12/6/13
The Adventurer: The Curse of the Midas Box;12/5/13
The Sound of Music Live!;12/5/13
Tropico;12/5/13
Enemies Closer;12/4/13
Trophy Kids;12/4/13
Zulu;12/4/13
Iron Man & Hulk: Heroes United;12/3/13
Death Comes to Pemberley;12/2/13
Lights Out;12/1/13
Mike Tyson: Undisputed Truth;12/1/13
The Class of '92;12/1/13
Hours;11/29/13
Jinxed;11/29/13
Non-Stop;11/29/13
The Punk Singer;11/29/13
Still Life;11/28/13
The Trials of Cate McCall;11/28/13
Black Nativity;11/27/13
Frozen;11/27/13
Get a Horse!;11/27/13
Homefront;11/27/13
No Half Measures: Creating the Final Season of Breaking Bad;11/26/13
Russell Brand: Messiah Complex;11/25/13
Bettie Page Reveals All;11/22/13
Gori Tere Pyaar Mein;11/22/13
Is the Man Who Is Tall Happy?;11/22/13
Narco Cultura;11/22/13
An Adventure in Space and Time;11/21/13
David Blaine: Real or Magic;11/18/13
Top Gear: The Perfect Road Trip;11/17/13
Pete's Christmas;11/16/13
Saving Mr. Banks;11/16/13
Wer;11/16/13
Another Me;11/15/13
Dear Mr. Watterson;11/15/13
Dom Hemingway;11/15/13
The Best Man Holiday;11/15/13
The Hunger Games: Catching Fire;11/15/13
The Returned;11/15/13
Castello Cavalcanti;11/14/13
Oldboy;11/14/13
A Very Merry Mix-Up;11/10/13
Killing Kennedy;11/10/13
Snow Bride;11/9/13
A Night in Old Mexico;11/8/13
The Book Thief;11/8/13
Vendetta;11/8/13
Master of the Universe;11/7/13
The Starving Games;11/7/13
I Know That Voice;11/6/13
Quai d'Orsay;11/6/13
LEGO Marvel Super Heroes: Maximum Overload;11/5/13
Saving Santa;11/5/13
The Bell Witch Haunting;11/5/13
Aziz Ansari: Buried Alive;11/1/13
Krrish 3;11/1/13
Philomena;11/1/13
All Cheerleaders Die;10/31/13
Djinn;10/31/13
Last Vegas;10/31/13
Free Birds;10/30/13
Mischief Night;10/30/13
Skinwalker Ranch;10/30/13
All Hallows' Eve;10/29/13
Thor: The Dark World;10/29/13
Cavemen;10/26/13
Haunter;10/25/13
The Counselor;10/25/13
The Face of Love;10/25/13
The Hunters;10/25/13
Ender's Game;10/23/13
à¸•à¹‰à¸¡à¸¢à¸³à¸à¸¸à¹‰à¸‡ 2;10/23/13
Jackass Presents: Bad Grandpa;10/22/13
Pleasure or Pain;10/22/13
G.B.F.;10/20/13
Angels Sing;10/19/13
Aningaaq;10/19/13
The Harvest;10/19/13
12 Years a Slave;10/18/13
All Is Lost;10/18/13
Birth of the Living Dead;10/18/13
Drones;10/18/13
Guten Tag, RamÃ³n;10/18/13
Hellbenders;10/18/13
Last Passenger;10/18/13
Paradise;10/18/13
Big Ass Spider!;10/17/13
Gimme Shelter;10/17/13
Tarzan;10/17/13
Boss;10/16/13
Carrie;10/16/13
The Suspect;10/16/13
The Young and Prodigious T.S. Spivet;10/16/13
Embrace of the Vampire;10/15/13
Patrick;10/15/13
Russell Peters: Notorious;10/15/13
Toy Story of Terror!;10/15/13
Mindscape;10/13/13
Grave Halloween;10/12/13
CBGB;10/11/13
Chce siÄ™ Å¼yÄ‡;10/11/13
Escape from Tomorrow;10/11/13
Grand Piano;10/11/13
Louder Than Words;10/11/13
Not Another Happy Ending;10/11/13
The Fifth Estate;10/11/13
The Inevitable Defeat of Mister & Pete;10/11/13
The Right Kind of Wrong;10/11/13
Torment;10/11/13
Zero Charisma;10/11/13
Captain Phillips;10/10/13
Delivery Man;10/10/13
Free Ride;10/10/13
Run;10/10/13
Escape Plan;10/9/13
The Saratov Approach;10/9/13
Ð¡Ñ‚Ð°Ð»Ð¸Ð½Ð³Ñ€Ð°Ð´;10/9/13
Beneath;10/8/13
Portal: Survive!;10/8/13
The Monkey's Paw;10/8/13
Zombie Night;10/8/13
Inside Llewyn Davis;10/6/13
When Calls the Heart;10/5/13
Curse of Chucky;10/4/13
Grace Unplugged;10/4/13
House of Versace;10/4/13
Kill Your Darlings;10/4/13
Le Week-End;10/4/13
The Dirties;10/4/13
A Case of You;10/3/13
A.C.O.D.;10/3/13
Sunshine on Leith;10/3/13
Parkland;10/2/13
Dead in Tombstone;10/1/13
1;9/30/13
Nurse 3-D;9/28/13
Baggage Claim;9/27/13
Blutgletscher;9/27/13
Dark Touch;9/27/13
Frequencies;9/27/13
Gravity;9/27/13
Muscle Shoals;9/27/13
We Are What We Are;9/27/13
Cloudy with a Chance of Meatballs 2;9/26/13
Nothing Left to Fear;9/26/13
Dragonfyre;9/25/13
Metallica: Through the Never;9/25/13
Runner Runner;9/24/13
Filth;9/23/13
Ambushed;9/21/13
Battle of the Year;9/21/13
Nebraska;9/21/13
1;9/20/13
C.O.G.;9/20/13
Cold Comes the Night;9/20/13
Generation Iron;9/20/13
Almost Human;9/19/13
Coherence;9/19/13
Diana;9/19/13
Mistaken for Strangers;9/19/13
Proxy;9/19/13
Sacro GRA;9/19/13
Enough Said;9/18/13
Prisoners;9/18/13
In Secret;9/17/13
Life of Crime;9/14/13
And While We Were Here;9/13/13
Crystal Lake Memories: The Complete History of Friday the 13th;9/13/13
La gran familia espaÃ±ola;9/13/13
Plush;9/13/13
The Family;9/13/13
Blue Caprice;9/12/13
Insidious: Chapter 2;9/12/13
L'arbitro;9/12/13
Love Punch;9/12/13
Machete Kills;9/12/13
Romeo & Juliet;9/12/13
The Smurfs: The Legend of Smurfy Hollow;9/12/13
Jimmy P.;9/11/13
The Art of the Steal;9/11/13
Vikingdom;9/11/13
All Is Bright;9/10/13
How I Live Now;9/10/13
The Stag;9/10/13
One Chance;9/9/13
Third Person;9/9/13
Belle;9/8/13
Jimi: All Is by My Side;9/8/13
Marvel One-Shot: Agent Carter;9/8/13
Oculus;9/8/13
The Armstrong Lie;9/8/13
Are You Here;9/7/13
Begin Again;9/7/13
Dallas Buyers Club;9/7/13
Fading Gigolo;9/7/13
Hateship Loveship;9/7/13
L'Amour Est un Crime Parfait;9/7/13
What If;9/7/13
A Teacher;9/6/13
Bad Words;9/6/13
Dear Dumb Diary;9/6/13
Good Olâ€™ Freda;9/6/13
Hell Baby;9/6/13
Horns;9/6/13
Lucky Them;9/6/13
Salinger;9/6/13
The Last of Robin Hood;9/6/13
The Ultimate Life;9/6/13
Words and Pictures;9/6/13
Antarctica: A Year on Ice;9/5/13
Bounty Killer;9/5/13
A Promise;9/4/13
Breakout;9/4/13
Comedy Central Roast of James Franco;9/2/13
Riddick;9/2/13
Rush;9/2/13
The Contractor;9/2/13
The Sacrament;9/2/13
Fright Night 2: New Blood;8/31/13
Social Nightmare;8/31/13
Afternoon Delight;8/30/13
Hross Ã­ oss;8/30/13
Jodorowsky's Dune;8/30/13
PionÃ©r;8/30/13
The Lifeguard;8/30/13
Getaway;8/29/13
The Unknown Known;8/29/13
Bad Milo!;8/28/13
Closed Circuit;8/28/13
Gerontophilia;8/28/13
One Direction: This Is Us;8/28/13
Banshee Chapter;8/26/13
I Spit on Your Grave 2;8/25/13
The Borderlands;8/24/13
Drinking Buddies;8/23/13
Scenic Route;8/23/13
Short Term 12;8/23/13
Swindle;8/23/13
Blood Ties;8/22/13
Ghost Shark;8/22/13
Mr. Morgan's Last Love;8/22/13
The Mortal Instruments: City of Bones;8/21/13
Scooby-Doo! Stage Fright;8/20/13
About Time;8/16/13
Cutie and the Boxer;8/16/13
Forbidden Ground;8/16/13
Jobs;8/16/13
Phineas and Ferb: Mission Marvel;8/16/13
The Butler;8/16/13
Austenland;8/15/13
Michael Kohlhaas;8/14/13
Paranoia;8/14/13
Open Grave;8/13/13
Les grandes ondes (Ã  l'ouest);8/11/13
The Last Days on Mars;8/11/13
Clear History;8/10/13
How to Be a Man;8/10/13
In a World...;8/9/13
Jug Face;8/9/13
Planes;8/9/13
Prince Avalanche;8/9/13
Lovelace;8/8/13
Suddenly;8/8/13
Elysium;8/7/13
Make Your Move;8/7/13
Percy Jackson: Sea of Monsters;8/7/13
Super Buddies;8/7/13
We're the Millers;8/7/13
Tom and Jerry's Giant Adventure;8/4/13
2 Guns;8/2/13
The Spectacular Now;8/2/13
Antisocial;7/31/13
The Demented;7/30/13
The Smurfs 2;7/30/13
The Canyons;7/29/13
I'll Follow You Down;7/28/13
Justice League: The Flashpoint Paradox;7/28/13
Child of God;7/27/13
Breaking the Girls;7/26/13
Don Jon;7/26/13
Riddick: Blindsided;7/26/13
Battle of the Damned;7/25/13
Blue Jasmine;7/25/13
Fruitvale Station;7/25/13
The Crown and the Dragon;7/25/13
Zombie Hunter;7/25/13
Alan Partridge: Alpha Papa;7/24/13
Paranormal Whacktivity;7/24/13
The To Do List;7/24/13
Drift;7/23/13
The Wolverine;7/23/13
The Cheshire Murders;7/22/13
Evidence;7/19/13
Teen Beach Movie;7/19/13
R.I.P.D.;7/18/13
RED 2;7/18/13
The Conjuring;7/18/13
The Frozen Ground;7/18/13
The World's End;7/18/13
Computer Chess;7/17/13
Kick-Ass 2;7/17/13
Chariot;7/15/13
Red Line;7/15/13
Crystal Fairy & the Magical Cactus;7/12/13
Killing Season;7/12/13
Pawn Shop Chronicles;7/12/13
Terms and Conditions May Apply;7/12/13
The Hot Flashes;7/12/13
Grown Ups 2;7/11/13
Pacific Rim;7/11/13
Sharknado;7/11/13
Turbo;7/11/13
Atlantic Rim;7/9/13
Coffee Town;7/9/13
Contracted;7/7/13
The Philosophers;7/6/13
A Field in England;7/5/13
Hammer of the Gods;7/5/13
Man of Tai Chi;7/4/13
Ain't Them Bodies Saints;7/3/13
Kevin Hart: Let Me Explain;7/3/13
The Immigrant;7/3/13
The Lone Ranger;7/3/13
A Common Man;6/30/13
Assault on Wall Street;6/30/13
Test;6/29/13
Some Girl(s);6/28/13
A Band Called Death;6/27/13
Europa Report;6/27/13
The Heat;6/27/13
White House Down;6/27/13
Despicable Me 2;6/25/13
Sanitarium;6/24/13
uwantme2killhim?;6/24/13
Life of a King;6/22/13
Madonna: MDNA World Tour;6/22/13
As Cool as I Am;6/21/13
Compulsion;6/21/13
Minha MÃ£e Ã© uma PeÃ§a;6/21/13
Rushlights;6/21/13
Somm;6/21/13
Monsters University;6/20/13
World War Z;6/20/13
Five Dances;6/19/13
SAGA - Curse of the Shadow;6/17/13
Goodbye World;6/15/13
My Little Pony: Equestria Girls;6/15/13
20 Feet from Stardom;6/14/13
Hatchet III;6/14/13
Particle Fever;6/14/13
Legends of Oz: Dorothy's Return;6/13/13
Summer in February;6/13/13
Man of Steel;6/12/13
The Bling Ring;6/12/13
This Is the End;6/12/13
A Viking Saga: The Darkest Day;6/10/13
Absolute Deception;6/10/13
Pussy Riot: A Punk Prayer;6/10/13
The Crash Reel;6/10/13
Blackfish;6/7/13
Rapture Palooza;6/7/13
Syrup;6/7/13
The Internship;6/7/13
The Way Way Back;6/6/13
V/H/S/2;6/6/13
Zombie Massacre;6/6/13
Mystery Road;6/5/13
12 Rounds 2: Reloaded;6/1/13
Crazy Kind of Love;5/31/13
The East;5/31/13
The Kings of Summer;5/31/13
The Purge;5/31/13
After Earth;5/30/13
Only God Forgives;5/30/13
Now You See Me;5/29/13
The Vatican Exorcisms;5/29/13
A Haunting at Silver Falls;5/28/13
AE: Apocalypse Earth;5/28/13
Nailbiter;5/28/13
The Stone Roses: Made of Stone;5/28/13
Behind the Candelabra;5/26/13
David Bowie: Five Years;5/25/13
We Steal Secrets: The Story of WikiLeaks;5/24/13
On the Job;5/23/13
The Hangover Part III;5/23/13
Geography Club;5/22/13
As I Lay Dying;5/20/13
Lego Batman: The Movie - DC Super Heroes Unite;5/20/13
The Missing Picture;5/18/13
At Middleton;5/17/13
Frances Ha;5/17/13
The Congress;5/16/13
The English Teacher;5/16/13
The Selfish Giant;5/16/13
ëª½íƒ€ì£¼;5/16/13
Chilling Visions: 5 Senses of Fear;5/15/13
Epic;5/15/13
×›×™×“×•×Ÿ;5/14/13
Home Sweet Home;5/13/13
Les rencontres d'aprÃ¨s minuit;5/13/13
Age of Dinosaurs;5/11/13
Go Goa Gone;5/10/13
I Declare War;5/10/13
The Great Gatsby;5/10/13
Devil's Knot;5/9/13
Peeples;5/9/13
Redemption;5/7/13
Fast & Furious 6;5/6/13
Superman: Unbound;5/6/13
Star Trek Into Darkness;5/5/13
Bombay Talkies;5/3/13
Mr. Jones;5/2/13
What Maisie Knew;5/2/13
Willow Creek;5/2/13
All Stars;5/1/13
Miele;5/1/13
Mud;5/1/13
The Stranger Within;5/1/13
Welcome to the Jungle;4/27/13
See Girl Run;4/26/13
The Look of Love;4/26/13
The Truth About Emanuel;4/26/13
The Big Wedding;4/25/13
The Machine;4/25/13
Viaggio Sola;4/24/13
Bridegroom;4/23/13
Deep Dark Canyon;4/23/13
Pawn;4/23/13
Living on One Dollar;4/22/13
A Birder's Guide to Everything;4/21/13
Lovestruck: The Musical;4/21/13
Raze;4/21/13
Remember Sunday;4/21/13
Call Me Crazy: A Five Film;4/20/13
Trust Me;4/20/13
Home Run;4/19/13
Adult World;4/18/13
Iron Man 3;4/18/13
Pain & Gain;4/18/13
The Numbers Station;4/18/13
Legenda No. 17;4/17/13
Penthouse North;4/17/13
ABE;4/16/13
Odd Thomas;4/16/13
iSteve;4/14/13
Louis C.K.: Oh My God;4/13/13
42;4/12/13
It's a Disaster;4/12/13
Open Road;4/12/13
The Colony;4/12/13
Scary Movie 5;4/11/13
Oblivion;4/10/13
Sexy Evil Genius;4/9/13
All Things To All Men;4/5/13
Before Midnight;4/5/13
Evil Dead;4/5/13
The Story of Luke;4/5/13
Upstream Color;4/5/13
Concussion;4/4/13
Adore;4/3/13
In Fear;4/3/13
13 Eerie;4/2/13
Robosapien: Rebooted;4/1/13
100 Degrees Below Zero;3/29/13
Temptation: Confessions of a Marriage Counselor;3/29/13
Family Weekend;3/28/13
Vi Ã¤r bÃ¤st!;3/28/13
Trance;3/27/13
Prada: Candy;3/25/13
Phil Spector;3/24/13
InAPPropriate Comedy;3/22/13
Love and Honor;3/22/13
The Host;3/22/13
Yip Man: The Final Fight;3/22/13
Admission;3/21/13
Olympus Has Fallen;3/20/13
The Croods;3/20/13
The Place Beyond the Pines;3/20/13
The Wicked;3/20/13
The Challenger;3/18/13
Shadow People;3/17/13
The Reluctant Fundamentalist;3/17/13
Return to Nim's Island;3/15/13
The Wizards Return: Alex vs. Alex;3/15/13
Welcome to the Punch;3/15/13
My Amityville Horror;3/14/13
The Call;3/14/13
The Incredible Burt Wonderstone;3/14/13
Cottage Country;3/13/13
Crush;3/13/13
Jack the Giant Killer;3/12/13
Coldwater;3/10/13
No One Lives;3/9/13
